Time,Diff Angle,Left Motor Speed,Right Motor Speed
111.55118179321289,37,6.576,29.004
111.56672286987305,38,6.576,29.004
111.58252024650574,38,6.576,29.004
111.59872603416443,37,6.576,29.004
111.61518573760986,37,6.576,29.004
111.63317227363586,37,6.576,29.004
111.65452480316162,37,6.576,29.004
111.67246866226196,37,6.576,29.004
111.6892786026001,37,6.576,29.004
111.70628023147583,37,6.576,29.004
111.72520875930786,37,6.576,29.004
111.74236369132996,37,6.576,29.004
111.76139903068542,37,6.576,29.004
111.77987360954285,37,6.576,29.004
111.83966636657715,37,6.576,29.004
111.85882663726807,38,6.576,29.004
111.87835812568665,37,6.576,29.004
111.89890027046204,37,6.576,29.004
111.91737580299377,36,12.6045,35.5435
111.95549941062927,37,6.576,29.004
111.97111773490906,37,6.576,29.004
111.98744893074036,37,6.576,29.004
112.00391006469727,37,6.576,29.004
112.02048134803772,37,6.576,29.004
112.0370180606842,36,12.6045,35.5435
112.05703616142273,37,6.576,29.004
112.07792448997498,37,6.576,29.004
112.09762525558472,37,6.576,29.004
112.11664700508118,36,12.6045,35.5435
112.15159344673157,36,12.6045,35.5435
112.17120695114136,37,6.576,29.004
112.19147944450378,36,12.6045,35.5435
112.21116471290588,36,12.6045,35.5435
112.26751494407654,36,12.6045,35.5435
112.2837278842926,36,12.6045,35.5435
112.29964256286621,36,12.6045,35.5435
112.3156840801239,36,12.6045,35.5435
112.33214902877808,36,12.6045,35.5435
112.3507137298584,36,12.6045,35.5435
112.36920261383057,36,12.6045,35.5435
112.39362859725952,36,12.6045,35.5435
112.41276407241821,36,12.6045,35.5435
112.43201756477356,36,12.6045,35.5435
112.47487473487854,36,12.6045,35.5435
112.49260330200195,36,12.6045,35.5435
112.51091456413269,36,12.6045,35.5435
112.52991127967834,36,12.6045,35.5435
112.55761098861694,36,12.6045,35.5435
112.60461831092834,36,12.6045,35.5435
112.6226646900177,35,12.6045,35.5435
112.64338684082031,36,12.6045,35.5435
112.66041541099548,35,12.6045,35.5435
112.7134473323822,35,12.6045,35.5435
112.72956728935242,35,12.6045,35.5435
112.74552750587463,35,12.6045,35.5435
112.76525807380676,35,12.6045,35.5435
112.78371834754944,36,12.6045,35.5435
112.80065369606018,35,12.6045,35.5435
112.82343077659607,35,12.6045,35.5435
112.85092949867249,35,12.6045,35.5435
112.86759996414185,36,12.6045,35.5435
112.88402223587036,35,12.6045,35.5435
112.90039110183716,35,12.6045,35.5435
112.91633725166321,36,12.6045,35.5435
112.93243432044983,36,12.6045,35.5435
112.94900369644165,36,12.6045,35.5435
112.97253012657166,35,12.6045,35.5435
112.99719715118408,35,12.6045,35.5435
113.01331162452698,35,12.6045,35.5435
113.02919483184814,35,12.6045,35.5435
113.04532194137573,35,12.6045,35.5435
113.06090068817139,35,12.6045,35.5435
113.07702136039734,35,12.6045,35.5435
113.09397768974304,35,12.6045,35.5435
113.11062741279602,36,12.6045,35.5435
113.1282045841217,35,12.6045,35.5435
113.15594530105591,35,12.6045,35.5435
113.18778944015503,36,12.6045,35.5435
113.20466089248657,36,12.6045,35.5435
113.24977278709412,36,12.6045,35.5435
113.27008843421936,36,12.6045,35.5435
113.29317116737366,37,6.576,29.004
113.32242608070374,37,6.576,29.004
113.38804292678833,37,6.576,29.004
113.40404844284058,37,6.576,29.004
113.42008519172668,36,12.6045,35.5435
113.43642330169678,37,6.576,29.004
113.45276403427124,36,12.6045,35.5435
113.47429513931274,38,6.576,29.004
113.5007393360138,37,6.576,29.004
113.51760149002075,37,6.576,29.004
113.53435730934143,37,6.576,29.004
113.55115866661072,38,6.576,29.004
113.56890678405762,37,6.576,29.004
113.58577299118042,37,6.576,29.004
113.60928416252136,38,6.576,29.004
113.6353690624237,37,6.576,29.004
113.65205550193787,38,6.576,29.004
113.67751789093018,38,6.576,29.004
113.69452810287476,37,6.576,29.004
113.71181178092957,37,6.576,29.004
113.72887635231018,37,6.576,29.004
113.7777771949768,38,6.576,29.004
113.79812574386597,38,6.576,29.004
113.8180251121521,38,6.576,29.004
113.83849859237671,37,6.576,29.004
113.85952496528625,38,6.576,29.004
113.87963628768921,38,6.576,29.004
113.90353918075562,37,6.576,29.004
113.92390656471252,38,6.576,29.004
113.93981599807739,38,6.576,29.004
113.95726776123047,38,6.576,29.004
113.97721862792969,37,6.576,29.004
113.99574184417725,38,6.576,29.004
114.01779270172119,37,6.576,29.004
114.04329657554626,37,6.576,29.004
114.06637644767761,38,6.576,29.004
114.10436534881592,37,6.576,29.004
114.12122201919556,37,6.576,29.004
114.14119291305542,37,6.576,29.004
114.16039848327637,37,6.576,29.004
114.177255153656,38,6.576,29.004
114.19542694091797,37,6.576,29.004
114.21664619445801,37,6.576,29.004
114.24365758895874,37,6.576,29.004
114.25950074195862,37,6.576,29.004
114.35169887542725,37,6.576,29.004
114.36813068389893,37,6.576,29.004
114.39377570152283,37,6.576,29.004
114.4143009185791,37,6.576,29.004
114.4342942237854,37,6.576,29.004
114.5271475315094,37,6.576,29.004
114.54375696182251,38,6.576,29.004
114.56220269203186,37,6.576,29.004
114.57835006713867,37,6.576,29.004
114.59370803833008,38,6.576,29.004
114.61133551597595,38,6.576,29.004
114.62835431098938,37,6.576,29.004
114.64612889289856,38,6.576,29.004
114.66493797302246,38,6.576,29.004
114.7340636253357,37,6.576,29.004
114.75010514259338,37,6.576,29.004
114.76621627807617,37,6.576,29.004
114.78636288642883,37,6.576,29.004
114.80444145202637,37,6.576,29.004
114.88093852996826,37,6.576,29.004
114.897212266922,37,6.576,29.004
114.91368412971497,37,6.576,29.004
114.93011403083801,36,12.6045,35.5435
114.95027208328247,37,6.576,29.004
115.01032519340515,36,12.6045,35.5435
115.0284583568573,37,6.576,29.004
115.04776263237,37,6.576,29.004
115.06616306304932,37,6.576,29.004
115.08246994018555,37,6.576,29.004
115.09897303581238,37,6.576,29.004
115.11702251434326,37,6.576,29.004
115.13920998573303,36,12.6045,35.5435
115.17215585708618,37,6.576,29.004
115.21515893936157,37,6.576,29.004
115.23373627662659,36,12.6045,35.5435
115.2553460597992,36,12.6045,35.5435
115.27583479881287,37,6.576,29.004
115.2981379032135,36,12.6045,35.5435
115.37133479118347,37,6.576,29.004
115.38815426826477,37,6.576,29.004
115.40352749824524,37,6.576,29.004
115.42418432235718,37,6.576,29.004
115.44664144515991,36,12.6045,35.5435
115.46409463882446,36,12.6045,35.5435
115.48530006408691,36,12.6045,35.5435
115.5024824142456,36,12.6045,35.5435
115.52641105651855,36,12.6045,35.5435
115.54917359352112,36,12.6045,35.5435
115.61943292617798,36,12.6045,35.5435
115.63488626480103,36,12.6045,35.5435
115.65254616737366,36,12.6045,35.5435
115.67295742034912,36,12.6045,35.5435
115.73654818534851,37,6.576,29.004
115.75698375701904,37,6.576,29.004
115.77668714523315,37,6.576,29.004
115.7945601940155,37,6.576,29.004
115.81383228302002,37,6.576,29.004
115.86557745933533,37,6.576,29.004
115.88386845588684,37,6.576,29.004
115.90161395072937,37,6.576,29.004
115.91998386383057,38,6.576,29.004
115.9379951953888,37,6.576,29.004
115.9540479183197,38,6.576,29.004
115.97035217285156,38,6.576,29.004
115.98803472518921,38,6.576,29.004
116.00900888442993,38,6.576,29.004
116.03915238380432,38,6.576,29.004
116.05804228782654,38,6.576,29.004
116.0766429901123,38,6.576,29.004
116.10263562202454,38,6.576,29.004
116.12311220169067,38,6.576,29.004
116.1392707824707,38,6.576,29.004
116.15511727333069,38,6.576,29.004
116.17426943778992,38,6.576,29.004
116.24124097824097,38,6.576,29.004
116.25947451591492,38,6.576,29.004
116.27885675430298,39,6.576,29.004
116.29805517196655,38,6.576,29.004
116.31429386138916,38,6.576,29.004
116.3315761089325,38,6.576,29.004
116.35122060775757,38,6.576,29.004
116.37250709533691,38,6.576,29.004
116.38976907730103,39,6.576,29.004
116.43712210655212,39,6.576,29.004
116.45544576644897,39,6.576,29.004
116.47289872169495,39,6.576,29.004
116.49364304542542,39,6.576,29.004
116.51415181159973,39,6.576,29.004
116.57861018180847,39,6.576,29.004
116.60437607765198,38,6.576,29.004
116.62363791465759,38,6.576,29.004
116.64349222183228,38,6.576,29.004
116.66031408309937,38,6.576,29.004
